,uf,nome_mun,quant,codigo_ibge,valor
3148,PI,SANTANA DO PIAUI,1.0,2209351,6964604.0
3149,PI,SANTA ROSA DO PIAUI,1.0,2209377,8935867.0
3150,PI,SANTO ANTONIO DE LISBOA,1.0,2209401,9464416.0
3151,PI,SANTO ANTONIO DOS MILAGRES,1.0,2209450,3014588.0
3152,PI,SANTO INACIO DO PIAUI,1.0,2209500,6691287.0
3153,PI,SAO BRAZ DO PIAUI,1.0,2209559,8428955.0
3154,PI,SAO FELIX DO PIAUI,1.0,2209609,4574559.0
3155,PI,SAO FRANCISCO DE ASSIS DO PIAUI,1.0,2209658,10298312.0
3156,PI,SAO FRANCISCO DO PIAUI,1.0,2209708,10181089.0
3157,PI,SAO GONCALO DO GURGUEIA,1.0,2209757,4072142.0
3158,PI,SAO GONCALO DO PIAUI,1.0,2209807,8519924.0
3159,PI,SAO JOAO DA CANABRAVA,1.0,2209856,7484774.0
3160,PI,SAO JOAO DA FRONTEIRA,1.0,2209872,9718835.0
3161,PI,SAO JOAO DA SERRA,1.0,2209906,11328418.0
3162,PI,SAO JOAO DA VARJOTA,1.0,2209955,7695053.0
3163,PI,SAO JOAO DO ARRAIAL,0.0,2209971,15655254.0
3164,PI,SAO JOAO DO PIAUI,1.0,2210003,34861997.0
3165,PI,SAO JOSE DO DIVINO,1.0,2210052,10962070.0
3166,PI,SAO JOSE DO PEIXE,1.0,2210102,6428075.0
3167,PI,SAO JOSE DO PIAUI,1.0,2210201,11247481.0
3168,PI,SAO JULIAO,1.0,2210300,11139249.0
3169,PI,SAO LOURENCO DO PIAUI,1.0,2210359,9349489.0
3170,PI,SAO LUIS DO PIAUI,1.0,2210375,3754885.0
3171,PI,SAO MIGUEL DA BAIXA GRANDE,1.0,2210383,3367684.0
3172,PI,SAO MIGUEL DO FIDALGO,1.0,2210391,4966949.0
3173,PI,SAO MIGUEL DO TAPUIO,0.0,2210409,30615594.0
3174,PI,SAO PEDRO DO PIAUI,1.0,2210508,24637187.0
3175,PI,SAO RAIMUNDO NONATO,1.0,2210607,63067887.0
3176,PI,SEBASTIAO BARROS,1.0,2210623,7920715.0
3177,PI,SEBASTIAO LEAL,1.0,2210631,7157424.0
3178,PI,SIGEFREDO PACHECO,1.0,2210656,17402482.0
3179,PI,SIMOES,1.0,2210706,22983849.0
3180,PI,SIMPLICIO MENDES,1.0,2210805,20450769.0
3181,PI,SOCORRO DO PIAUI,0.0,2210904,8224457.0
3182,PI,SUSSUAPARA,1.0,2210938,10941256.0
3183,PI,TAMBORIL DO PIAUI,1.0,2210953,5147631.0
3184,PI,TANQUE DO PIAUI,1.0,2210979,4751888.0
3185,PI,TERESINA,53.0,2211001,1298402065.0
3186,PI,UNIAO,2.0,2211100,82311061.0
3187,PI,URUCUI,0.0,2211209,41657080.0
3188,PI,VALENCA DO PIAUI,1.0,2211308,37636743.0
3189,PI,VARZEA BRANCA,1.0,2211357,10443974.0
3190,PI,VARZEA GRANDE,1.0,2211407,7979813.0
3191,PI,VERA MENDES,1.0,2211506,6105288.0
3192,PI,VILA NOVA DO PIAUI,1.0,2211605,5141687.0
3193,PI,WALL FERRAZ,1.0,2211704,7713360.0
3194,PR,ABATIA,1.0,4100103,10259361.0
3195,PR,ADRIANOPOLIS,1.0,4100202,9621899.0
3196,PR,AGUDOS DO SUL,1.0,4100301,14331499.0
3197,PR,ALMIRANTE TAMANDARE,3.0,4100400,147144786.0
3198,PR,ALTAMIRA DO PARANA,1.0,4100459,5739686.0
3199,PR,ALTONIA,1.0,4100509,23089529.0
3200,PR,ALTO PARANA,1.0,4100608,19223861.0
3201,PR,ALTO PIQUIRI,1.0,4100707,13080357.0
3202,PR,ALVORADA DO SUL,1.0,4100806,11240018.0
3203,PR,AMAPORA,1.0,4100905,7734072.0
3204,PR,AMPERE,0.0,4101002,19561258.0
3205,PR,ANAHY,1.0,4101051,2886141.0
3206,PR,ANDIRA,1.0,4101101,24832606.0
3207,PR,ANGULO,1.0,4101150,4247607.0
3208,PR,ANTONINA,1.0,4101200,28953617.0
3209,PR,ANTONIO OLINTO,1.0,4101309,11443726.0
3210,PR,APUCARANA,9.0,4101408,151467756.0
3211,PR,ARAPONGAS,7.0,4101507,117815714.0
3212,PR,ARAPOTI,1.0,4101606,32240853.0
3213,PR,ARAPUA,1.0,4101655,5096560.0
3214,PR,ARARUNA,1.0,4101705,18116825.0
3215,PR,ARAUCARIA,8.0,4101804,180590979.0
3216,PR,ARIRANHA DO IVAI,1.0,4101853,2982159.0
3217,PR,ASSAI,1.0,4101903,20010953.0
3218,PR,ASSIS CHATEAUBRIAND,1.0,4102000,37788129.0
3219,PR,ASTORGA,2.0,4102109,29570061.0
3220,PR,ATALAIA,1.0,4102208,4835028.0
3221,PR,BALSA NOVA,1.0,4102307,16119181.0
3222,PR,BANDEIRANTES,2.0,4102406,42968607.0
3223,PR,BARBOSA FERRAZ,1.0,4102505,15638973.0
3224,PR,BARRACAO,1.0,4102604,12899817.0
3225,PR,BARRA DO JACARE,1.0,4102703,2964679.0
3226,PR,BELA VISTA DA CAROBA,1.0,4102752,3833586.0
3227,PR,BELA VISTA DO PARAISO,1.0,4102802,19226979.0
3228,PR,BITURUNA,1.0,4102901,22136456.0
3229,PR,BOA ESPERANCA,1.0,4103008,5541908.0
3230,PR,BOA ESPERANCA DO IGUACU,1.0,4103024,2992339.0
3231,PR,BOA VENTURA DE SAO ROQUE,1.0,4103040,9543138.0
3232,PR,BOA VISTA DA APARECIDA,1.0,4103057,10822812.0
3233,PR,BOCAIUVA DO SUL,1.0,4103107,18620967.0
3234,PR,BOM JESUS DO SUL,1.0,4103156,4688923.0
3235,PR,BOM SUCESSO,1.0,4103206,7899397.0
3236,PR,BOM SUCESSO DO SUL,1.0,4103222,3127758.0
3237,PR,BORRAZOPOLIS,1.0,4103305,10435692.0
3238,PR,BRAGANEY,1.0,4103354,6417882.0
3239,PR,BRASILANDIA DO SUL,1.0,4103370,4605357.0
3240,PR,CAFEARA,1.0,4103404,3213409.0
3241,PR,CAFELANDIA,1.0,4103453,15744071.0
3242,PR,CAFEZAL DO SUL,1.0,4103479,5197907.0
3243,PR,CALIFORNIA,1.0,4103503,10882234.0
3244,PR,CAMBARA,1.0,4103602,28818696.0
3245,PR,CAMBE,6.0,4103701,113881138.0
3246,PR,CAMBIRA,1.0,4103800,10588677.0
3247,PR,CAMPINA DA LAGOA,1.0,4103909,19545390.0
3248,PR,CAMPINA DO SIMAO,1.0,4103958,6726728.0
3249,PR,CAMPINA GRANDE DO SUL,1.0,4104006,60859951.0
3250,PR,CAMPO BONITO,1.0,4104055,5170445.0
3251,PR,CAMPO DO TENENTE,1.0,4104105,11124272.0
3252,PR,CAMPO LARGO,5.0,4104204,136694250.0
3253,PR,CAMPO MAGRO,1.0,4104253,36901563.0
3254,PR,CAMPO MOURAO,6.0,4104303,111849991.0
3255,PR,CANDIDO DE ABREU,1.0,4104402,21352665.0
3256,PR,CANDOI,1.0,4104428,20750484.0
3257,PR,CANTAGALO,1.0,4104451,16985067.0
3258,PR,CAPANEMA,1.0,4104501,19267869.0
3259,PR,CAPITAO LEONIDAS MARQUES,1.0,4104600,17883860.0
3260,PR,CARAMBEI,1.0,4104659,24876490.0
3261,PR,CARLOPOLIS,1.0,4104709,21427507.0
3262,PR,CASCAVEL,19.0,4104808,347827516.0
3263,PR,CASTRO,3.0,4104907,91203712.0
3264,PR,CATANDUVAS,1.0,4105003,11496730.0
3265,PR,CENTENARIO DO SUL,1.0,4105102,13690370.0
3266,PR,CERRO AZUL,1.0,4105201,29087319.0
3267,PR,CEU AZUL,1.0,4105300,10287466.0
3268,PR,CHOPINZINHO,1.0,4105409,22762656.0
3269,PR,CIANORTE,5.0,4105508,84149157.0
3270,PR,CIDADE GAUCHA,1.0,4105607,12637460.0
3271,PR,CLEVELANDIA,0.0,4105706,22468776.0
3272,PR,COLOMBO,10.0,4105805,312540488.0
3273,PR,COLORADO,2.0,4105904,25157115.0
3274,PR,CONGONHINHAS,1.0,4106001,12752682.0
3275,PR,CONSELHEIRO MAIRINCK,0.0,4106100,4811514.0
3276,PR,CONTENDA,1.0,4106209,24512285.0
3277,PR,CORBELIA,1.0,4106308,20325459.0
3278,PR,CORNELIO PROCOPIO,4.0,4106407,50325687.0
3279,PR,CORONEL DOMINGOS SOARES,1.0,4106456,8182612.0
3280,PR,CORONEL VIVIDA,1.0,4106506,23292558.0
3281,PR,CORUMBATAI DO SUL,1.0,4106555,5514141.0
3282,PR,CRUZEIRO DO IGUACU,1.0,4106571,4546403.0
3283,PR,CRUZEIRO DO OESTE,1.0,4106605,26331923.0
3284,PR,CRUZEIRO DO SUL,1.0,4106704,6267089.0
3285,PR,CRUZ MACHADO,1.0,4106803,25950339.0
3286,PR,CRUZMALTINA,1.0,4106852,4007118.0
3287,PR,CURITIBA,143.0,4106902,1927747440.0
3288,PR,CURIUVA,1.0,4107009,20616217.0
3289,PR,DIAMANTE DO NORTE,1.0,4107108,6310003.0
3290,PR,DIAMANTE DO SUL,1.0,4107124,4955518.0
3291,PR,DIAMANTE D'OESTE,0.0,4107157,5846742.0
3292,PR,DOIS VIZINHOS,2.0,4107207,44553192.0
3293,PR,DOURADINA,1.0,4107256,9870872.0
3294,PR,DOUTOR CAMARGO,1.0,4107306,7533054.0
3295,PR,ENEAS MARQUES,1.0,4107405,7175860.0
3296,PR,ENGENHEIRO BELTRAO,1.0,4107504,15683252.0
3297,PR,ESPERANCA NOVA,1.0,4107520,2198240.0
3298,PR,ENTRE RIOS DO OESTE,1.0,4107538,3477163.0
3299,PR,ESPIGAO ALTO DO IGUACU,1.0,4107546,6734486.0
3300,PR,FAROL,1.0,4107553,3828956.0
3301,PR,FAXINAL,1.0,4107603,25401582.0
3302,PR,FAZENDA RIO GRANDE,3.0,4107652,164870390.0
3303,PR,FENIX,1.0,4107702,5893273.0
3304,PR,FERNANDES PINHEIRO,1.0,4107736,8791214.0
3305,PR,FIGUEIRA,1.0,4107751,11865211.0
3306,PR,FLORAI,1.0,4107801,6131911.0
3307,PR,FLOR DA SERRA DO SUL,1.0,4107850,5556745.0
3308,PR,FLORESTA,1.0,4107900,10269903.0
3309,PR,FLORESTOPOLIS,1.0,4108007,15825748.0
3310,PR,FLORIDA,1.0,4108106,3357905.0
3311,PR,FORMOSA DO OESTE,1.0,4108205,8412073.0
3312,PR,FOZ DO IGUACU,16.0,4108304,405523517.0
3313,PR,FRANCISCO ALVES,1.0,4108320,8350486.0
3314,PR,FRANCISCO BELTRAO,5.0,4108403,89108208.0
3315,PR,FOZ DO JORDAO,1.0,4108452,8360173.0
3316,PR,GENERAL CARNEIRO,1.0,4108502,18190100.0
3317,PR,GODOY MOREIRA,1.0,4108551,4178534.0
3318,PR,GOIOERE,2.0,4108601,38027682.0
3319,PR,GOIOXIM,0.0,4108650,10714899.0
3320,PR,GRANDES RIOS,1.0,4108700,9204777.0
3321,PR,GUAIRA,2.0,4108809,44469315.0
3322,PR,GUAIRACA,1.0,4108908,8058900.0
3323,PR,GUAMIRANGA,1.0,4108957,12427650.0
3324,PR,GUAPIRAMA,1.0,4109005,5843937.0
3325,PR,GUAPOREMA,1.0,4109104,2441175.0
3326,PR,GUARACI,1.0,4109203,5596619.0
3327,PR,GUARANIACU,1.0,4109302,15812382.0
3328,PR,GUARAPUAVA,10.0,4109401,230643973.0
3329,PR,GUARAQUECABA,1.0,4109500,13396288.0
3330,PR,GUARATUBA,2.0,4109609,62160645.0
3331,PR,HONORIO SERPA,1.0,4109658,6928694.0
3332,PR,IBAITI,2.0,4109708,37541343.0
3333,PR,IBEMA,1.0,4109757,8333453.0
3334,PR,IBIPORA,3.0,4109807,60450382.0
3335,PR,ICARAIMA,1.0,4109906,12182862.0
3336,PR,IGUARACU,1.0,4110003,5938493.0
3337,PR,IGUATU,1.0,4110052,2493548.0
3338,PR,IMBAU,1.0,4110078,16272512.0
3339,PR,IMBITUVA,1.0,4110102,39335041.0
3340,PR,INACIO MARTINS,1.0,4110201,16364880.0
3341,PR,INAJA,1.0,4110300,3717762.0
3342,PR,INDIANOPOLIS,1.0,4110409,4927538.0
3343,PR,IPIRANGA,1.0,4110508,18698855.0
3344,PR,IPORA,1.0,4110607,18062476.0
3345,PR,IRACEMA DO OESTE,1.0,4110656,2552684.0
3346,PR,IRATI,3.0,4110706,71996822.0
3347,PR,IRETAMA,1.0,4110805,14977333.0
3348,PR,ITAGUAJE,1.0,4110904,5913879.0
3349,PR,ITAIPULANDIA,1.0,4110953,12070860.0
3350,PR,ITAMBARACA,1.0,4111001,7591242.0
3351,PR,ITAMBE,1.0,4111100,6904914.0
3352,PR,ITAPEJARA D'OESTE,0.0,4111209,12809796.0
3353,PR,ITAPERUCU,1.0,4111258,44088900.0
3354,PR,ITAUNA DO SUL,1.0,4111308,4457769.0
3355,PR,IVAI,1.0,4111407,19809132.0
3356,PR,IVAIPORA,2.0,4111506,40216894.0
3357,PR,IVATE,1.0,4111555,7857587.0
3358,PR,IVATUBA,1.0,4111605,3683886.0
3359,PR,JABOTI,0.0,4111704,7946877.0
3360,PR,JACAREZINHO,4.0,4111803,47702848.0
3361,PR,JAGUAPITA,1.0,4111902,14020153.0
3362,PR,JAGUARIAIVA,1.0,4112009,43330001.0
3363,PR,JANDAIA DO SUL,2.0,4112108,23947832.0
3364,PR,JANIOPOLIS,1.0,4112207,8153582.0
3365,PR,JAPIRA,1.0,4112306,6501235.0
3366,PR,JAPURA,1.0,4112405,10616832.0
3367,PR,JARDIM ALEGRE,1.0,4112504,16449949.0
3368,PR,JARDIM OLINDA,0.0,4112603,1834254.0
3369,PR,JATAIZINHO,1.0,4112702,16504121.0
3370,PR,JESUITAS,1.0,4112751,10078921.0
3371,PR,JOAQUIM TAVORA,1.0,4112801,13108061.0
3372,PR,JUNDIAI DO SUL,1.0,4112900,4473041.0
3373,PR,JURANDA,1.0,4112959,9585275.0
3374,PR,JUSSARA,1.0,4113007,7020527.0
3375,PR,KALORE,1.0,4113106,5787253.0
3376,PR,LAPA,2.0,4113205,52552964.0
3377,PR,LARANJAL,1.0,4113254,9142537.0
3378,PR,LARANJEIRAS DO SUL,1.0,4113304,42574800.0
3379,PR,LEOPOLIS,1.0,4113403,4898595.0
3380,PR,LIDIANOPOLIS,1.0,4113429,5262615.0
3381,PR,LINDOESTE,1.0,4113452,7331934.0
3382,PR,LOANDA,1.0,4113502,26154246.0
3383,PR,LOBATO,1.0,4113601,5344597.0
3384,PR,LONDRINA,33.0,4113700,585780790.0
3385,PR,LUIZIANA,1.0,4113734,9162990.0
3386,PR,LUNARDELLI,1.0,4113759,6915596.0
3387,PR,LUPIONOPOLIS,1.0,4113809,5829338.0
3388,PR,MALLET,0.0,4113908,14826469.0
3389,PR,MAMBORE,1.0,4114005,18273065.0
3390,PR,MANDAGUACU,1.0,4114104,30857960.0
3391,PR,MANDAGUARI,2.0,4114203,35285221.0
3392,PR,MANDIRITUBA,1.0,4114302,37104100.0
3393,PR,MANFRINOPOLIS,1.0,4114351,3363007.0
3394,PR,MANGUEIRINHA,1.0,4114401,20999909.0
3395,PR,MANOEL RIBAS,1.0,4114500,18019382.0
3396,PR,MARECHAL CANDIDO RONDON,3.0,4114609,45616128.0
3397,PR,MARIA HELENA,1.0,4114708,7274912.0
3398,PR,MARIALVA,2.0,4114807,46996537.0
3399,PR,MARILANDIA DO SUL,1.0,4114906,12149082.0
3400,PR,MARILENA,1.0,4115002,8979902.0
3401,PR,MARILUZ,1.0,4115101,15290113.0
3402,PR,MARINGA,27.0,4115200,396527366.0
3403,PR,MARIOPOLIS,1.0,4115309,6799373.0
3404,PR,MARIPA,1.0,4115358,5152023.0
3405,PR,MARMELEIRO,1.0,4115408,17274600.0
3406,PR,MARQUINHO,1.0,4115457,7004140.0
3407,PR,MARUMBI,1.0,4115507,5289869.0
3408,PR,MATELANDIA,1.0,4115606,16161381.0
3409,PR,MATINHOS,2.0,4115705,62466943.0
3410,PR,MATO RICO,1.0,4115739,5275332.0
3411,PR,MAUA DA SERRA,1.0,4115754,13724799.0
3412,PR,MEDIANEIRA,3.0,4115804,49500494.0
3413,PR,MERCEDES,0.0,4115853,5036975.0
3414,PR,MIRADOR,1.0,4115903,2659899.0
3415,PR,MIRASELVA,1.0,4116000,1999085.0
3416,PR,MISSAL,1.0,4116059,11578314.0
3417,PR,MOREIRA SALES,1.0,4116109,15769123.0
3418,PR,MORRETES,1.0,4116208,27492539.0
3419,PR,MUNHOZ DE MELO,1.0,4116307,5280010.0
3420,PR,NOSSA SENHORA DAS GRACAS,1.0,4116406,4041276.0
3421,PR,NOVA ALIANCA DO IVAI,1.0,4116505,1400434.0
3422,PR,NOVA AMERICA DA COLINA,1.0,4116604,4419939.0
3423,PR,NOVA AURORA,1.0,4116703,12723344.0
3424,PR,NOVA CANTU,1.0,4116802,9269668.0
3425,PR,NOVA ESPERANCA,2.0,4116901,33192617.0
3426,PR,NOVA ESPERANCA DO SUDOESTE,1.0,4116950,5641240.0
3427,PR,NOVA FATIMA,1.0,4117008,10880718.0
3428,PR,NOVA LARANJEIRAS,1.0,4117057,14792445.0
3429,PR,NOVA LONDRINA,1.0,4117107,14227908.0
3430,PR,NOVA OLIMPIA,1.0,4117206,7432744.0
3431,PR,NOVA SANTA BARBARA,1.0,4117214,6375103.0
3432,PR,NOVA SANTA ROSA,1.0,4117222,7365616.0
3433,PR,NOVA PRATA DO IGUACU,0.0,4117255,12039192.0
3434,PR,NOVA TEBAS,1.0,4117271,9378916.0
3435,PR,NOVO ITACOLOMI,1.0,4117297,3862943.0
3436,PR,ORTIGUEIRA,1.0,4117305,34752132.0
3437,PR,OURIZONA,1.0,4117404,3500377.0
3438,PR,OURO VERDE DO OESTE,1.0,4117453,6416544.0
3439,PR,PAICANDU,2.0,4117503,49579263.0
3440,PR,PALMAS,2.0,4117602,58639024.0
3441,PR,PALMEIRA,2.0,4117701,39036462.0
3442,PR,PALMITAL,1.0,4117800,23361143.0
3443,PR,PALOTINA,2.0,4117909,31266898.0
3444,PR,PARAISO DO NORTE,1.0,4118006,12297873.0
3445,PR,PARANACITY,1.0,4118105,13150779.0
3446,PR,PARANAGUA,8.0,4118204,203380033.0
3447,PR,PARANAPOEMA,1.0,4118303,3617993.0
3448,PR,PARANAVAI,6.0,4118402,106711449.0
3449,PR,PATO BRAGADO,1.0,4118451,5373467.0
3450,PR,PATO BRANCO,5.0,4118501,82589870.0
3451,PR,PAULA FREITAS,1.0,4118600,7328688.0
3452,PR,PAULO FRONTIN,1.0,4118709,9160681.0
3453,PR,PEABIRU,1.0,4118808,17183846.0
3454,PR,PEROBAL,1.0,4118857,8219523.0
3455,PR,PEROLA,1.0,4118907,14674413.0
3456,PR,PEROLA D'OESTE,0.0,4119004,7196202.0
3457,PR,PIEN,1.0,4119103,13574275.0
3458,PR,PINHAIS,7.0,4119152,151669574.0
3459,PR,PINHALAO,1.0,4119202,9824848.0
3460,PR,PINHAL DE SAO BENTO,0.0,4119251,3243376.0
3461,PR,PINHAO,2.0,4119301,47500988.0
3462,PR,PIRAI DO SUL,1.0,4119400,32713137.0
3463,PR,PIRAQUARA,3.0,4119509,141434565.0
3464,PR,PITANGA,1.0,4119608,47485215.0
3465,PR,PITANGUEIRAS,1.0,4119657,3236940.0
3466,PR,PLANALTINA DO PARANA,1.0,4119707,5727977.0
3467,PR,PLANALTO,1.0,4119806,14541640.0
3468,PR,PONTA GROSSA,14.0,4119905,414687097.0
3469,PR,PONTAL DO PARANA,1.0,4119954,47441650.0
3470,PR,PORECATU,2.0,4120002,14298403.0
3471,PR,PORTO AMAZONAS,1.0,4120101,5447627.0
3472,PR,PORTO BARREIRO,1.0,4120150,4639994.0
3473,PR,PORTO RICO,1.0,4120200,4480647.0
3474,PR,PORTO VITORIA,1.0,4120309,4575529.0
3475,PR,PRADO FERREIRA,1.0,4120333,4376340.0
3476,PR,PRANCHITA,1.0,4120358,6196210.0
3477,PR,PRESIDENTE CASTELO BRANCO,1.0,4120408,5027427.0
3478,PR,PRIMEIRO DE MAIO,1.0,4120507,12804038.0
3479,PR,PRUDENTOPOLIS,2.0,4120606,67649444.0
3480,PR,QUARTO CENTENARIO,1.0,4120655,5262476.0
3481,PR,QUATIGUA,1.0,4120705,10413040.0
3482,PR,QUATRO BARRAS,1.0,4120804,25418856.0
3483,PR,QUATRO PONTES,1.0,4120853,2855825.0
3484,PR,QUEDAS DO IGUACU,2.0,4120903,41757148.0
3485,PR,QUERENCIA DO NORTE,1.0,4121000,16748948.0
3486,PR,QUINTA DO SOL,1.0,4121109,6266538.0
3487,PR,QUITANDINHA,1.0,4121208,26407265.0
3488,PR,RAMILANDIA,1.0,4121257,4876508.0
3489,PR,RANCHO ALEGRE,1.0,4121307,5174481.0
3490,PR,RANCHO ALEGRE D'OESTE,0.0,4121356,3280048.0
3491,PR,REALEZA,1.0,4121406,20525894.0
3492,PR,REBOUCAS,1.0,4121505,21678571.0
3493,PR,RENASCENCA,1.0,4121604,7218701.0
3494,PR,RESERVA,1.0,4121703,37859242.0
3495,PR,RESERVA DO IGUACU,0.0,4121752,9986183.0
3496,PR,RIBEIRAO CLARO,1.0,4121802,13675709.0
3497,PR,RIBEIRAO DO PINHAL,1.0,4121901,19789941.0
3498,PR,RIO AZUL,1.0,4122008,18244545.0
3499,PR,RIO BOM,1.0,4122107,3745282.0
3500,PR,RIO BONITO DO IGUACU,0.0,4122156,24953826.0
3501,PR,RIO BRANCO DO IVAI,1.0,4122172,6248462.0
3502,PR,RIO BRANCO DO SUL,1.0,4122206,50700750.0
3503,PR,RIO NEGRO,2.0,4122305,30367146.0
3504,PR,ROLANDIA,4.0,4122404,67269039.0
3505,PR,RONCADOR,1.0,4122503,15374356.0
3506,PR,RONDON,1.0,4122602,9441902.0
3507,PR,ROSARIO DO IVAI,1.0,4122651,7848156.0
3508,PR,SABAUDIA,1.0,4122701,8274497.0
3509,PR,SALGADO FILHO,1.0,4122800,4284434.0
3510,PR,SALTO DO ITARARE,1.0,4122909,6432551.0
3511,PR,SALTO DO LONTRA,1.0,4123006,14894798.0
3512,PR,SANTA AMELIA,1.0,4123105,4868505.0
3513,PR,SANTA CECILIA DO PAVAO,1.0,4123204,4688467.0
3514,PR,SANTA CRUZ DE MONTE CASTELO,0.0,4123303,12322853.0
3515,PR,SANTA FE,1.0,4123402,13528103.0
3516,PR,SANTA HELENA,1.0,4123501,27468129.0
3517,PR,SANTA INES,1.0,4123600,1942489.0
3518,PR,SANTA ISABEL DO IVAI,1.0,4123709,10350698.0
3519,PR,SANTA IZABEL DO OESTE,0.0,4123808,12649206.0
3520,PR,SANTA LUCIA,1.0,4123824,4566070.0
3521,PR,SANTA MARIA DO OESTE,1.0,4123857,16591274.0
3522,PR,SANTA MARIANA,1.0,4123907,14299135.0
3523,PR,SANTA MONICA,1.0,4123956,4509839.0
3524,PR,SANTANA DO ITARARE,1.0,4124004,7131390.0
3525,PR,SANTA TEREZA DO OESTE,1.0,4124020,15070230.0
3526,PR,SANTA TEREZINHA DE ITAIPU,1.0,4124053,30141414.0
3527,PR,SANTO ANTONIO DA PLATINA,3.0,4124103,54641167.0
3528,PR,SANTO ANTONIO DO CAIUA,1.0,4124202,3150701.0
3529,PR,SANTO ANTONIO DO PARAISO,1.0,4124301,2643009.0
3530,PR,SANTO ANTONIO DO SUDOESTE,1.0,4124400,24563390.0
3531,PR,SANTO INACIO,1.0,4124509,6380111.0
3532,PR,SAO CARLOS DO IVAI,1.0,4124608,8512617.0
3533,PR,SAO JERONIMO DA SERRA,0.0,4124707,16188406.0
3534,PR,SAO JOAO,1.0,4124806,11248603.0
3535,PR,SAO JOAO DO CAIUA,1.0,4124905,7798798.0
3536,PR,SAO JOAO DO IVAI,1.0,4125001,13896444.0
3537,PR,SAO JOAO DO TRIUNFO,1.0,4125100,21997022.0
3538,PR,SAO JORGE D'OESTE,0.0,4125209,9731760.0
3539,PR,SAO JORGE DO IVAI,1.0,4125308,5435965.0
3540,PR,SAO JORGE DO PATROCINIO,1.0,4125357,7924783.0
3541,PR,SAO JOSE DA BOA VISTA,1.0,4125407,7863457.0
3542,PR,SAO JOSE DAS PALMEIRAS,1.0,4125456,4736860.0
3543,PR,SAO JOSE DOS PINHAIS,15.0,4125506,368694315.0
3544,PR,SAO MANOEL DO PARANA,1.0,4125555,1692553.0
3545,PR,SAO MATEUS DO SUL,2.0,4125605,54670182.0
3546,PR,SAO MIGUEL DO IGUACU,1.0,4125704,32347341.0
3547,PR,SAO PEDRO DO IGUACU,1.0,4125753,7469589.0
3548,PR,SAO PEDRO DO IVAI,1.0,4125803,10650873.0
3549,PR,SAO PEDRO DO PARANA,1.0,4125902,3033337.0
3550,PR,SAO SEBASTIAO DA AMOREIRA,1.0,4126009,11848291.0
3551,PR,SAO TOME,1.0,4126108,6075191.0
3552,PR,SAPOPEMA,1.0,4126207,9626561.0
3553,PR,SARANDI,6.0,4126256,126949503.0
3554,PR,SAUDADE DO IGUACU,1.0,4126272,7486206.0
3555,PR,SENGES,1.0,4126306,22256984.0
3556,PR,SERRANOPOLIS DO IGUACU,1.0,4126355,4115588.0
3557,PR,SERTANEJA,1.0,4126405,6882287.0
3558,PR,SERTANOPOLIS,1.0,4126504,19168357.0
3559,PR,SIQUEIRA CAMPOS,1.0,4126603,24749331.0
3560,PR,SULINA,1.0,4126652,3555239.0
3561,PR,TAMARANA,1.0,4126678,13158232.0
3562,PR,TAMBOARA,1.0,4126702,6215811.0
3563,PR,TAPEJARA,1.0,4126801,18066186.0
3564,PR,TAPIRA,1.0,4126900,8019175.0
3565,PR,TEIXEIRA SOARES,1.0,4127007,14451987.0
3566,PR,TELEMACO BORBA,5.0,4127106,73552422.0
3567,PR,TERRA BOA,1.0,4127205,17666547.0
3568,PR,TERRA RICA,1.0,4127304,19806174.0
3569,PR,TERRA ROXA,1.0,4127403,21793542.0
3570,PR,TIBAGI,1.0,4127502,28439314.0
3571,PR,TIJUCAS DO SUL,1.0,4127601,25258195.0
3572,PR,TOLEDO,8.0,4127700,133659090.0
3573,PR,TOMAZINA,1.0,4127809,10226866.0
3574,PR,TRES BARRAS DO PARANA,1.0,4127858,14697439.0
3575,PR,TUNAS DO PARANA,1.0,4127882,9789475.0
3576,PR,TUNEIRAS DO OESTE,1.0,4127908,10514470.0
3577,PR,TUPASSI,1.0,4127957,9016331.0
3578,PR,TURVO,1.0,4127965,19731566.0
3579,PR,UBIRATA,1.0,4128005,27171036.0
3580,PR,UMUARAMA,7.0,4128104,124110617.0
3581,PR,UNIAO DA VITORIA,4.0,4128203,67811996.0
3582,PR,UNIFLOR,1.0,4128302,2665026.0
3583,PR,URAI,1.0,4128401,13850443.0
3584,PR,WENCESLAU BRAZ,1.0,4128500,25666917.0
3585,PR,VENTANIA,1.0,4128534,12766784.0
3586,PR,VERA CRUZ DO OESTE,1.0,4128559,9808585.0
3587,PR,VERE,1.0,4128609,8250559.0
3588,PR,ALTO PARAISO,1.0,4128625,4674288.0
3589,PR,DOUTOR ULYSSES,0.0,4128633,8260076.0
3590,PR,VIRMOND,1.0,4128658,5355627.0
3591,PR,VITORINO,0.0,4128708,7730673.0
3592,PR,XAMBRE,1.0,4128807,7754482.0
3593,RJ,ANGRA DOS REIS,8.0,3300100,258667590.0
3594,RJ,APERIBE,1.0,3300159,15873998.0
3595,RJ,ARARUAMA,4.0,3300209,230454139.0
3596,RJ,AREAL,1.0,3300225,19734563.0
3597,RJ,ARMACAO DOS BUZIOS,2.0,3300233,85335352.0
3598,RJ,ARRAIAL DO CABO,1.0,3300258,60134891.0
3599,RJ,BARRA DO PIRAI,3.0,3300308,116522797.0
3600,RJ,BARRA MANSA,7.0,3300407,213314233.0
