HS - Combined  Product Code,HS - Combined  Product Description,ISIC Revision 3 Product Code,ISIC Revision 3 Product Description
901310,"Telescopic sights for fitting to arms; periscopes; telescopes designed to form parts of machines, appliances, instruments or apparatus of this Chapter or Section XVI",3320,Manufacture of optical instruments and photographic equipment
901320,"Lasers, other than laser diodes",3320,Manufacture of optical instruments and photographic equipment
901380,"Other devices, appliances and instruments",3320,Manufacture of optical instruments and photographic equipment
901390,Parts and accessories,3320,Manufacture of optical instruments and photographic equipment
901410,Direction finding compasses,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901420,Instruments and appliances for aeronautical or space navigation (other than compasses),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901480,Other instruments and appliances,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901490,Parts and accessories,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901510,Rangefinders,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901520,Theodolites and tachymeters (tacheometers),3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901530,Levels,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901540,Photogrammetrical surveying instruments and appliances,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901580,Other instruments and appliances,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901590,Parts and accessories,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901600,"Balances of a sensitivity of 5 cg or better, with or without weights.",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901710,"Drafting tables and machines, whether or not automatic",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901720,"Other drawing, markingout or mathematical calculating instruments",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901730,"Micrometers, callipers and gauges",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901780,Other instruments,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901790,Parts and accessories,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
901811,Electrocardiographs,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901812,(1996-) Ultrasonic scanning apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901813,(1996-) Magnetic resonance imaging apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901814,(1996-) Scintigraphic apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901819,Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901820,Ultraviolet or infrared ray apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901831,"Syringes, with or without needles",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901832,Tubular metal needles and needles for sutures,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901839,Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901841,"Dental drill engines, whether or not combined on a single base with other dental equipment",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901849,Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901850,Other ophthalmic instruments and appliances,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901890,Other instruments and appliances,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901910,Mechanotherapy appliances; massage apparatus; psychological aptitudetesting apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic respiration apparatus",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902000,"Other breathing appliances and gas masks, excluding protective masks having neither mechanical parts nor replaceable filters.",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902110,(2002-) Orthopaedic or fracture appliances,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902111,(-2001) Artificial joints and other orthopaedic or fractur,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902119,(-2001) Artificial joints and other orthopaedic or fractur,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902121,Artificial teeth,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902129,Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902130,(-2001) Other artificial parts of the body,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902131,(2002-) Artificial joints,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902139,(2002-) Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902140,"Hearing aids, excluding parts and accessories",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902150,"Pacemakers for stimulating heart muscles, excluding parts and accessories",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902190,Other,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902211,(-1995) Apparatus based on the use of X-rays for m,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902212,(1996-) Computed tomography apparatus,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902213,"(1996-) Other, for dental uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902214,"(1996-) Other, for medical, surgical or veterinary uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902219,For other uses,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902221,"For medical, surgical, dental or veterinary uses",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902229,For other uses,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902230,Xray tubes,3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902290,"Other, including parts and accessories",3311,Manufacture of medical and surgical equipment and orthopaedic appliances
902300,"Instruments, apparatus and models, designed for demonstrational purposes (for example, in education or exhibitions), unsuitable for other uses.",3699,Other manufacturing n.e.c.
902410,Machines and appliances for testing metals,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902480,Other machines and appliances,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902490,Parts and accessories,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902511,"Liquid-filled, for direct reading",3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
902519,Other,3312,"Manufacture of instruments and appliances for measuring, checking, testing, navigating and other pur"
