"CO_NBM";"CO_NCM"
"2921309900";"29213090"
"2921420100";"29214211"
"2921420201";"29214221"
"2921420401";"29214231"
"2921420599";"29214249"
"2921430102";"29214319"
"2921440100";"29214410"
"2921459900";"29214500"
"2921490600";"29214990"
"2921590300";"29215921"
"2921590400";"29215931"
"2922110000";"29221100"
"2922190501";"29221919"
"2922191200";"29221931"
"2922191300";"29221941"
"2922191400";"29221919"
"2922220100";"29222290"
"2922290100";"29222919"
"2922290500";"29222990"
"2922299900";"29222990"
"3917100100";"39171029"
"3917210000";"39172100"
"3917290000";"39172900"
"3917320200";"39173221"
"3917330000";"39173300"
"3918100000";"39181000"
"3920200101";"39202019"
"3920300199";"39203000"
"3920620100";"39206219"
"3920630000";"39206300"
"3920720200";"39207290"
"3921190000";"39211900"
"3923299900";"39232990"
"3923300000";"39233000"
"3923400100";"39234000"
"4805290100";"48052900"
"4805500000";"48055000"
"4806309900";"48063000"
"4807910000";"48079000"
"4810110201";"48101100"
"4810120199";"48101290"
"4810290299";"48102900"
"4810290400";"48102900"
"4810919900";"48109100"
"4810990200";"48109900"
"4811900101";"48119000"
"2915400299";"29154090"
"2915600200";"29156011"
"2915600301";"29156019"
"2915900299";"29159029"
"2915900700";"29159090"
"2916120400";"29161240"
"2916330100";"29163400"
"2916330299";"29163400"
"2916390300";"29163990"
"2917110200";"29171110"
"2917190300";"29171990"
"2917199900";"29171990"
"2917370000";"29173700"
"2917390100";"29173919"
"3815190200";"38151930"
"3817109900";"38171000"
"3823100100";"38241000"
"3823409900";"38244000"
"3823909914";"38249079"
"3823909915";"38249052"
"3823909920";"38249079"
"3823909923";"38249072"
"3901100100";"39011010"
"3901109901";"39011092"
"3901200100";"39012029"
"3902100200";"39021010"
"3903900200";"39039090"
"3904109900";"39041090"
"3904210000";"39042100"
"3904309900";"39043000"
"0507900103";"05079000"
"0509000000";"05090000"
"0510000399";"05100090"
"0511100000";"05111000"
"0511910200";"05119190"
"0511990900";"05119910"
"0602100100";"06021000"
"0602990101";"06029081"
"0604100000";"06041000"
"0704200000";"07042000"
"0709600000";"07096000"
"0710210000";"07102100"
"0710300000";"07103000"
"0711200300";"07112090"
"2008190401";"20081900"
"2008190402";"20081900"
"2008509900";"20085000"
"2008800200";"20088000"
"2008929900";"20089290"
"2009190100";"20091900"
"2009190200";"20091900"
"2009800103";"20098000"
"2009800104";"20098000"
"2009800199";"20098000"
"2009900000";"20099000"
"2101200299";"21012020"
"2102100200";"21021000"
"2102109900";"21021000"
"2103100000";"21031010"
"2103900301";"21039021"
"2103900399";"21039029"
"2104200100";"21042000"
"2106900103";"21069010"
"2106900199";"21069010"
"2106900203";"21069090"
"2106900500";"21069090"
"3604109900";"36041000"
"3604909900";"36049090"
"3605000200";"36050000"
"3606900201";"36069000"
"3701100101";"37011029"
"3701100300";"37011029"
"3701200100";"37012010"
"3701300201";"37013031"
"3702100200";"37021020"
"3702109901";"37021020"
"3702420000";"37024290"
"3702540100";"37025419"
"3702550100";"37025510"
"3705900200";"37059010"
"3705909900";"37059090"
"3706100101";"37061000"
"0205000300";"02050000"
"0206100500";"02061000"
"0206290300";"02062910"
"0207509900";"02073600"
"0209000101";"02090011"
"0209000199";"02090019"
"0210129900";"02101200"
"0210900201";"02109000"
"0301930100";"03019310"
"0301999900";"03019990"
"0302190000";"03021900"
"0302400000";"03024000"
"2620900100";"26209010"
"2701200000";"27012000"
"2704000100";"27040010"
"2707500100";"27075000"
"2707990100";"27079900"
"2707990500";"27079900"
"2710000501";"27100011"
"2710000604";"27100059"
"2710009901";"27100099"
"2711129900";"27111290"
"2711190200";"27111910"
"2711290300";"27112990"
"2712909900";"27129000"
"2908900499";"29089019"
"2908900800";"29089019"
"2908900899";"29089019"
"2909110000";"29091100"
"2909191200";"29091990"
"2909301300";"29093029"
"2909309900";"29093019"
"2909410000";"29094100"
"2909420200";"29094200"
"2909490200";"29094921"
"2909500200";"29095019"
"2910900300";"29109090"
"2911000600";"29110090"
"2912120000";"29121200"
"2912290101";"29122990"
"2912290103";"29122990"
"2912290299";"29122990"
"5105100400";"51051000"
"5105210000";"51052100"
"5105300100";"51053000"
"5107100199";"51071090"
"8483300402";"84833020"
"8472200000";"84722000"
"8473100000";"84731090"
"8473290200";"84732910"
"8473299900";"84732990"
"8473300300";"84733039"
"8473300900";"84733031"
"8475200100";"84752910"
"8477300000";"84773090"
"8477590100";"84775911"
"9101190201";"91011900"
"9101210101";"91012100"
"9101210201";"91012100"
"9101910101";"91019100"
"9101910201";"91019100"
"9102119901";"91021190"
"9102120100";"91021210"
"9102120200";"91021220"
"8481209902";"84812090"
"8481209903";"84812090"
"8481300200";"84813000"
"8481400100";"84814000"
"8481800299";"84818019"
"8481800301";"84818021"
"8481809911";"84818099"
"9114900300";"91149090"
"8483409900";"84834090"
"8484100000";"84841000"
"8484900200";"84849000"
"8484909900";"84849000"
"8501100199";"85011019"
"8501320201";"85013220"
"8501400100";"85014011"
"8501529900";"85015290"
"8501610000";"85016100"
"9102290100";"91022900"
"9102990200";"91029900"
"9103100199";"91031000"
"9105910100";"91059100"
"9107009900";"91070090"
"9108200100";"91082000"
"9110199900";"91101900"
"6203490000";"62034900"
"6204290000";"62042900"
"6204390000";"62043900"
"6204420000";"62044200"
"6204430000";"62044300"
"6204610000";"62046100"
"6204630000";"62046300"
"6205900000";"62059000"
"6206100000";"62061000"
"8502409900";"85024090"
"8504100000";"85041000"
"8504320100";"85043211"
"8504400201";"85044010"
"8504500000";"85045000"
"8504909903";"85049090"
"8505909901";"85059080"
"8508200101";"85082000"
"8508200199";"85082000"
"8508800103";"85088099"
"8509200000";"85092000"
"8509409900";"85094090"
"8303000000";"83030000"
"8304000201";"83040000"
"8305900000";"83059000"
"8309900000";"83099000"
"8310000300";"83100000"
"8310009900";"83100000"
"8311109900";"83111000"
"8401200100";"84012000"
"8401200400";"84012000"
"8401300000";"84013000"
"8402900000";"84029000"
"8406900000";"84069000"
"8407310199";"84073110"
"8407320299";"84073200"
"8541400100";"85414019"
"8541409901";"85414029"
"8542119900";"85421322"
"8542199900";"85423029"
"8542900200";"85429010"
"8543209900";"85432000"
"8543800200";"85438935"
"8543800300";"85438990"
"8543900100";"85439090"
"8544609900";"85446000"
"8544700000";"85447090"
"8546100000";"85461000"
"8546200000";"85462000"
"5211420000";"52114210"
"5212240000";"52122400"
"5301210100";"53012120"
"5302900100";"53029000"
"7202910000";"72029100"
"7202990301";"72029910"
"7204290000";"72042900"
"7205109900";"72051000"
"7206900100";"72069000"
"7207119900";"72071190"
"7208210300";"72082500"
"7208230100";"72082690"
"8432290200";"84322900"
"8432800100";"84328000"
"8433110000";"84331100"
"9209309900";"92093000"
"9209930000";"92099300"
"9209940000";"92099400"
"9209990200";"92099900"
"9209990400";"92099900"
"9303109900";"93031000"
"9305100200";"93051000"
"9305109900";"93051000"
"9306290000";"93062900"
"9306290100";"93062900"
"9307000100";"93070000"
"9401300100";"94013010"
"9401500100";"94015000"
"9401790101";"94017900"
"9401790201";"94017900"
"9401799901";"94017900"
"9401800200";"94018000"
"9402900100";"94029090"
"9402900200";"94029090"
"8525200106";"85252079"
"8526920100";"85269200"
"8527900200";"85279090"
"8528109900";"85281210"
"8529100101";"85291019"
"8529900200";"85299020"
"8532290100";"85322910"
"5303100200";"53031012"
"5305990101";"53059911"
"5305999902";"53059990"
"5308300000";"53083000"
"5309110101";"53091100"
"5309299900";"53092900"
"5311000102";"53110000"
"7103101100";"71031000"
"7103910300";"71039100"
"7103990308";"71039900"
"8433590100";"84335990"
"8433609900";"84336090"
"8437809900";"84378090"
"8438300100";"84383000"
"8438500000";"84385000"
"8438600000";"84386000"
"8439300200";"84393020"
"8439300300";"84393030"
"8439990000";"84399900"
"8440109900";"84401090"
"8441400000";"84414000"
"8441809900";"84418000"
"8708990300";"87089900"
"8708990700";"87089900"
"8708991300";"87089900"
"6401999900";"64019900"
"6403200000";"64032000"
"6403409901";"64034000"
"6403599900";"64035900"
"6403990202";"64039900"
"6405909900";"64059000"
"6406990203";"64069910"
"6506990000";"65069900"
"6603900000";"66039000"
"9608990100";"96089990"
"9608990202";"96089989"
"9608990203";"96089981"
"9610000000";"96100000"
"9612100100";"96121011"
"9612100300";"96121013"
"9613300200";"96133000"
"9613309900";"96133000"
"9613800101";"96138000"
"9617000000";"96170010"
"9701100000";"97011000"
"9705009900";"97050000"
"7002319902";"70023100"
"7002329901";"70023200"
"7003110100";"70031200"
"7003110201";"70031200"
"7103990699";"71039900"
"7104209900";"71042090"
"7104900100";"71049000"
"7105100000";"71051000"
"7106929900";"71069290"
"8419810100";"84198190"
"8419890400";"84198940"
"8419890500";"84198930"
"8712000202";"87120010"
"8714920000";"87149200"
"8714990200";"87149900"
"8716100000";"87161000"
"8802200100";"88022010"
"8802200300";"88022090"
"8802400201";"88024010"
"8802400301";"88024090"
"5512990000";"55129910"
"5513420000";"55134200"
"8112400100";"81124000"
"8113000100";"81130010"
"8201300000";"82013000"
"8202400000";"82024000"
"8204120000";"82041200"
"8205100199";"82051000"
"8205590200";"82055900"
"7004900202";"70049000"
"7005100201";"70051000"
"7007110000";"70071100"
"7007290000";"70072900"
"7011209900";"70112000"
"7011900100";"70119000"
"7013310000";"70133100"
"8408900000";"84089090"
"8409910500";"84099114"
"8421110000";"84211110"
"8421210200";"84212100"
"8422110000";"84221100"
"8422200000";"84222000"
"8422900000";"84229090"
"8423309900";"84233090"
"8423810200";"84238190"
"8423820200";"84238200"
"8423890200";"84238900"
"8423900100";"84239010"
"8423900200";"84239021"
"8425110100";"84251100"
"8425209900";"84252000"
"8601200000";"86012000"
"8602909900";"86029000"
"8606200000";"86062000"
"8606990100";"86069900"
"5514310000";"55143100"
"5514390000";"55143900"
"5514420000";"55144200"
"5516240000";"55162400"
"5601109900";"56011000"
"5601210000";"56012110"
"5601220000";"56012211"
"5604200100";"56042010"
"7209310000";"72092500"
"8511300200";"85113020"
"8511800400";"85118030"
"8511800499";"85118090"
"8512200100";"85122011"
"8514200100";"85142019"
"8515110000";"85151100"
"8515290000";"85152900"
"8516800100";"85168010"
"8516809900";"85168090"
"8409990300";"84099920"
"8409990400";"84099914"
"8409990500";"84099915"
"8410900200";"84109000"
"8411210100";"84112100"
"8411220000";"84112200"
"8411229900";"84112200"
"8411819900";"84118100"
"8412219900";"84122190"
"8413190100";"84131900"
"8413600100";"84136011"
"8413609900";"84136090"
"8533400103";"85334019"
"8533409901";"85334091"
"8607910200";"86079100"
"8607910300";"86079100"
"8607919900";"86079100"
"8608000201";"86080011"
"8609000000";"86090000"
"8701100100";"87011000"
"8703100000";"87031000"
"8703230101";"87032310"
"8703230199";"87032310"
"8703230399";"87032310"
"8703230600";"87032310"
"8703230900";"87032310"
"8703240201";"87032410"
"5401109901";"54011090"
"5402100101";"54021010"
"7209430300";"72092700"
"7211290100";"72111900"
"7211300000";"72112300"
"7212100000";"72121000"
"7213310000";"72139190"
"8443300000";"84433000"
"9402909000";"94029090"
"9403100000";"94031000"
"9403209900";"94032000"
"9404909900";"94049000"
"3005900100";"30059090"
"3006100101";"30061090"
"3006100300";"30061011"
"3006300199";"30063014"
"3102290100";"31022910"
"3102299900";"31022990"
"3102600000";"31026000"
"3102900000";"31029000"
"1202209900";"12022090"
"1206000000";"12060090"
"1209910000";"12099100"
"1211900400";"12119090"
"1211900801";"12119090"
"1212200200";"12122000"
"1212910000";"12129100"
"1212990100";"12129900"
"1301100000";"13011000"
"1302190100";"13021990"
"1302329999";"13023219"
"1302390100";"13023990"
"1302390400";"13023990"
"1401200000";"14012000"
"2846900199";"28469090"
"2903590300";"29035920"
"2903590900";"29035990"
"2903610100";"29036110"
"2903610202";"29036130"
"2903620100";"29036210"
"2903620200";"29036220"
"2903690100";"29036929"
"2903690700";"29036929"
"2904100400";"29041030"
"2904200299";"29042010"
"2904200900";"29042090"
"2904201099";"29042070"
"2904900205";"29049016"
"2904900206";"29049019"
"2904900209";"29049015"
"2904900305";"29049029"
"2904900499";"29049040"
"3001100000";"30011010"
"3103200000";"31032000"
"3104909900";"31049090"
"3105100200";"31051000"
"3105100300";"31051000"
"3105309900";"31053090"
"3105400000";"31054000"
"3201209900";"32012000"
"3201900100";"32019011"
"3203000199";"32030011"
"3203000201";"32030021"
"3204120100";"32041210"
"3204160000";"32041600"
"3204190300";"32041920"
"3204200100";"32042011"
"3206410000";"32064100"
"3206490400";"32061910"
"3207300200";"32073000"
"3208200000";"32082010"
"2202101099";"22021000"
"2202101501";"22021000"
"2921190400";"29211990"
"2921420800";"29214290"
"2921450100";"29214500"
"2921499900";"29214990"
"2921510399";"29215133"
"2921510401";"29215112"
"2921590101";"29215911"
"2922191100";"29221913"
"2922191500";"29221919"
"2922199900";"29221999"
"2922290400";"29222990"
"2922290700";"29222990"
"2922290800";"29222990"
"3916900400";"39169090"
"3917400100";"39174010"
"3920100199";"39201090"
"3920209900";"39202090"
"3920510100";"39205100"
"3920720100";"39207210"
"3921900302";"39219090"
"3922900101";"39229000"
"3922909900";"39229000"
"4805700100";"48057010"
"4806300100";"48063000"
"4807100000";"48071000"
"4808200000";"48082000"
"4810110101";"48101100"
"4810110199";"48101100"
"4810110300";"48101100"
"4810120299";"48101220"
"4810390000";"48103900"
"4811390100";"48113911"
"4811900200";"48119000"
"2915400300";"29154090"
"2915700100";"29157010"
"2915700400";"29157040"
"2915900301";"29159031"
"2915900302";"29159033"
"2915900801";"29159090"
"2915900900";"29159090"
"2915901204";"29159090"
"2915901206";"29159090"
"2916140100";"29161410"
"2916190200";"29161929"
"2916200300";"29162011"
"2916200600";"29162019"
"2916320100";"29163210"
"2916320200";"29163220"
"2916390400";"29163990"
"2917120100";"29171210"
"2917129900";"29171220"
"2917140000";"29171400"
"2917190101";"29171921"
"2917190199";"29171922"
"2917390202";"29173990"
"3815110100";"38151100"
"3815120000";"38151200"
"3815190100";"38151920"
"3817200000";"38172000"
"3823209900";"38242010"
"3823900201";"38249074"
"3823909904";"38249032"
"3823909906";"38249032"
"3823909917";"38249011"
"3823909919";"38249034"
"3823909922";"38249021"
"3902300000";"39023000"
"0508000000";"05080000"
"0511910104";"05119110"
"0511990500";"05119990"
"0511990600";"05119990"
"0511990700";"05119990"
"0704900000";"07049000"
"0705290000";"07052900"
"0709100000";"07091000"
"0709300000";"07093000"
"0709700000";"07097000"
"0710100000";"07101000"
"0711400100";"07114000"
"2008190301";"20081900"
"2008199901";"20081900"
"2008300100";"20083000"
"2008500100";"20085000"
"2008600200";"20086010"
"2008920200";"20089290"
"2008990103";"20089900"
"2009600000";"20096000"
"2101300000";"21013000"
"2103300200";"21033021"
"2106900600";"21069090"
"3701100199";"37011029"
"3701100402";"37011010"
"3701109999";"37011010"
"3701910100";"37019100"
"3702100101";"37021020"
"3702310000";"37023100"
"3702320000";"37023200"
"3702510100";"37025110"
"3702549900";"37025499"
"3702560000";"37025600"
"3704009901";"37040000"
"3706100199";"37061000"
"3706900200";"37069000"
"0204430000";"02044300"
"0205000200";"02050000"
"0206220000";"02062200"
"0206290400";"02062990"
"0206299900";"02062990"
"0207109900";"02072400"
"0207210000";"02071200"
"0207390100";"02071300"
"0209000202";"02090029"
"0210190000";"02101900"
"0301929900";"03019290"
"0302230000";"03022300"
"0302660000";"03026600"
"2615100100";"26151010"
"2615100300";"26151090"
"2615109900";"26151090"
"2616100100";"26161000"
"2707200000";"27072000"
"2707400000";"27074000"
"2707600000";"27076090"
"2707990300";"27079900"
"2708100000";"27081000"
"2710000199";"27100049"
"2710000202";"27100061"
"2710000601";"27100059"
"2710000603";"27100059"
"2711290299";"27112990"
"2712900300";"27129000"
"2908909900";"29089090"
"2909191000";"29091990"
"2909420100";"29094200"
"2909500300";"29095019"
"2910900200";"29109090"
"2911000800";"29110090"
"2912190200";"29121911"
"2912190400";"29121919"
"2912199900";"29121999"
"2912290104";"29122910"
"2912290105";"29122990"
"2912290106";"29122920"
"2912290199";"29122990"
"2912290203";"29122990"
"2912300300";"29123090"
"5107200299";"51072000"
"5111110100";"51111110"
"5112110100";"51121100"
"5204110100";"52041111"
"5204200000";"52042000"
"5205119900";"52051100"
"5205149900";"52051400"
"5205320000";"52053200"
"5205410000";"52054100"
"2306900301";"23069000"
"2308100000";"23081000"
"2309100100";"23091000"
"2309900302";"23099090"
"2309900402";"23099090"
"2309900499";"23099040"
"2309900501";"23099090"
"2401100100";"24011010"
"2402100200";"24021000"
"2403100199";"24031000"
"2403990200";"24039990"
"2403999900";"24039990"
"2501000299";"25010090"
"2505100000";"25051000"
"2508200000";"25082000"
"2508600000";"25086000"
"2508700000";"25087000"
"2512009900";"25120000"
"2513219900";"25132000"
"2515110200";"25151100"
"2931000406";"29310032"
"2931000502";"29310046"
"2931000605";"29310059"
"2931000607";"29310059"
"2932190600";"29321990"
"2932900400";"29329991"
"2932901200";"29329924"
"2932902300";"29329922"
"2933110300";"29331120"
"2933119900";"29331190"
"2933190100";"29331990"
